"id","note","code","name","reconcile","user_type_id:id","chart_template_id:id"
"lt_acc_24422","Skirta pelno mokesčio permokai registruoti. Metinės pelno mokesčio deklaracijos PLN204  76 laukelis - ""Pelno mokesčio permoka"".","24422","24422 Pelno mokesčio permoka","1","account.data_account_type_receivable","l10n_lt_account_chart_template"
"lt_acc_2443","","2443","2443 Biudžeto skolos dėl kitų mokesčių ","1","account.data_account_type_receivable","l10n_lt_account_chart_template"
"lt_acc_24431","","24431","24431 Biudžeto skola dėl GPM","1","account.data_account_type_receivable","l10n_lt_account_chart_template"
"lt_acc_24432","","24432","24432 Biudžeto skola dėl VSD įmokų","1","account.data_account_type_receivable","l10n_lt_account_chart_template"
"lt_acc_24433","","24433","24433 Biudžeto skola dėl nekilnojamojo turto mokesčio","1","account.data_account_type_receivable","l10n_lt_account_chart_template"
"lt_acc_244331","","244331","244331 Avansu sumokėtas nekilnojamojo turto mokestis","1","account.data_account_type_receivable","l10n_lt_account_chart_template"
"lt_acc_244332","","244332","244332 Nekilnojamojo turto mokesčio permoka","1","account.data_account_type_receivable","l10n_lt_account_chart_template"
"lt_acc_24435","","24435","24435 Biudžeto skola dėl žemės ir žemės nuomos mokesčio","1","account.data_account_type_receivable","l10n_lt_account_chart_template"
"lt_acc_2444","","2444","2444 Biudžeto skola dėl Garantinio fondo įmokų","1","account.data_account_type_receivable","l10n_lt_account_chart_template"
"lt_acc_2445","","2445","2445 Atskaitingų asmenų skolos","1","account.data_account_type_receivable","l10n_lt_account_chart_template"
"lt_acc_24450","","24450","24450 Iš atskaitingų asmenų gautinos sumos","1","account.data_account_type_receivable","l10n_lt_account_chart_template"
"lt_acc_24459","","24459","24459 Vertės sumažėjimas (-)","1","account.data_account_type_receivable","l10n_lt_account_chart_template"
"lt_acc_2446","","2446","2446 Kitos gautinos sumos","1","account.data_account_type_receivable","l10n_lt_account_chart_template"
"lt_acc_24461","","24461","24461 Suteiktos piniginės garantijos","1","account.data_account_type_receivable","l10n_lt_account_chart_template"
"lt_acc_244610","","244610","244610 Pradinė vertė","1","account.data_account_type_receivable","l10n_lt_account_chart_template"
"lt_acc_244619","","244619","244619 Vertės sumažėjimas","1","account.data_account_type_receivable","l10n_lt_account_chart_template"
"lt_acc_24462","","24462","24462 Darbo užmokesčio avansas","1","account.data_account_type_receivable","l10n_lt_account_chart_template"
"lt_acc_24463","","24463","24463 Gauti finansiniai vekseliai","1","account.data_account_type_receivable","l10n_lt_account_chart_template"
"lt_acc_244630","","244630","244630 Nominalioji vertė","1","account.data_account_type_receivable","l10n_lt_account_chart_template"
"lt_acc_244631","","244631","244631 Diskontai (-)","1","account.data_account_type_receivable","l10n_lt_account_chart_template"
"lt_acc_244632","","244632","244632 Sukauptos palūkanų pajamos","1","account.data_account_type_receivable","l10n_lt_account_chart_template"
"lt_acc_244639","","244639","244639 Vertės sumažėjimas (-)","1","account.data_account_type_receivable","l10n_lt_account_chart_template"
"lt_acc_24464","","24464","24464 Gautinos draudimo išmokos","1","account.data_account_type_receivable","l10n_lt_account_chart_template"
"lt_acc_244640","","244640","244640 Pradinė vertė","1","account.data_account_type_receivable","l10n_lt_account_chart_template"
"lt_acc_244649","","244649","244649 Vertės sumažėjimas","1","account.data_account_type_receivable","l10n_lt_account_chart_template"
"lt_acc_24465","","24465","24465 Taikant užstato sistemą atgautinas užstatas","1","account.data_account_type_receivable","l10n_lt_account_chart_template"
"lt_acc_244650","","244650","244650 Pradinė vertė","1","account.data_account_type_receivable","l10n_lt_account_chart_template"
"lt_acc_244659","","244659","244659 Vertės sumažėjimas","1","account.data_account_type_receivable","l10n_lt_account_chart_template"
"lt_acc_24466","PVMD nedeklaruojamas, PVM mokėtojas turi kreiptis į užsienio šalių mokesčių administratorių dėl PVM grąžinimo.","24466","24466 Susigrąžintinas iš užsienio valstybių pirkimo PVM","1","account.data_account_type_receivable","l10n_lt_account_chart_template"
"lt_acc_24467","","24467","24467 Įvairios kitos gautinos sumos","1","account.data_account_type_receivable","l10n_lt_account_chart_template"
"lt_acc_244670","","244670","244670 Pradinė vertė","1","account.data_account_type_receivable","l10n_lt_account_chart_template"
"lt_acc_244672","","244672","244672 Sukauptos palūkanų pajamos","1","account.data_account_type_receivable","l10n_lt_account_chart_template"
"lt_acc_244679","","244679","244679 Vertės sumažėjimas","1","account.data_account_type_receivable","l10n_lt_account_chart_template"
"lt_acc_2447","","2447","2447 Su įmonės savininkais susijusios sumos","1","account.data_account_type_receivable","l10n_lt_account_chart_template"
"lt_acc_24471","","24471","24471 Įmonės savininkams avansu išmokėtas pelnas","1","account.data_account_type_receivable","l10n_lt_account_chart_template"
"lt_acc_24472","","24472","24472 Įmonės savininkų asmeniniams poreikiams išmokėtos sumos","1","account.data_account_type_receivable","l10n_lt_account_chart_template"
"lt_acc_2449","","2449","2449 Kitos abejotinos skolos (-)","1","account.data_account_type_receivable","l10n_lt_account_chart_template"
"lt_acc_26","","26","26 TRUMPALAIKĖS INVESTICIJOS","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_261","","261","261 Įmonių grupės įmonių akcijos","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_2610","","2610","2610 Patronuojančiosios įmonės akcijų vertė","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_26100","","26100","26100 Įsigijimo savikaina","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_26101","","26101","26101 Tikrosios vertės pokytis (+/-)","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_26109","","26109","26109 Vertės sumažėjimas (-)","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_2611","","2611","2611 Patronuojamųjų (dukterinių) įmonių akcijų vertė","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_26110","","26110","26110 Įsigijimo savikaina","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_26111","","26111","26111 Tikrosios vertės pokytis (+/-)","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_26119","","26119","26119 Vertės sumažėjimas (-)","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_262","","262","262 Kitos investicijos","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_2620","","2620","2620 Kitų įmonių nuosavybės vertybiniai popieriai","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_26200","","26200","26200 Įsigijimo savikaina","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_26201","","26201","26201 Tikrosios vertės pokytis (+/-)","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_26209","","26209","26209 Vertės sumažėjimas (-)","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_2621","","2621","2621 Ne nuosavybės vertybiniai popieriai","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_26210","","26210","26210 Iki išpirkimo termino laikomi ne nuosavybės vertybiniai popieriai","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_262100","","262100","262100 Įsigijimo savikaina","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_2621000","","2621000","2621000 Nominalioji vertė","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_2621001","","2621001","2621001 Diskontai (-)","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_2621002","","2621002","2621002 Premija","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_262101","","262101","262101 Tikrosios vertės pokytis (+/-)","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_262109","","262109","262109 Vertės sumažėjimas (-)","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_26211","","26211","26211 Kiti ne nuosavybės vertybiniai popieriai","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_262110","","262110","262110 Įsigijimo savikaina","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_262111","","262111","262111 Tikrosios vertės pokytis (+/-)","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_262119","","262119","262119 Vertės sumažėjimas (-)","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_2622","","2622","2622 Kiti vertybiniai popieriai","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_26220","","26220","26220 Įsigijimo savikaina","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_26221","","26221","26221 Tikrosios vertės pokytis (+/-)","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_26229","","26229","26229 Vertės sumažėjimas (-)","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_2623","","2623","2623 Trumpalaikiai terminuotieji indėliai","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_26230","","26230","26230 Nominalioji vertė","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_26233","","26233","26233 Sukauptos palūkanų pajamos","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_26239","","26239","26239 Vertės sumažėjimas (-)","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_2624","","2624","2624 Iš išvestinių finansinių priemonių atsiradęs finansinis turtas","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_26240","","26240","26240 Įsigijimo savikaina","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_26241","","26241","26241 Tikrosios vertės pokytis (+/-)","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_26249","","26249","26249 Vertės sumažėjimas (-)","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_27","","27","27 PINIGAI IR PINIGŲ EKVIVALENTAI","1","account.data_account_type_liquidity","l10n_lt_account_chart_template"
"lt_acc_271","","271","271 Sąskaitos bankuose","1","account.data_account_type_liquidity","l10n_lt_account_chart_template"
"lt_acc_2711","","2711","2711 Eurai ","1","account.data_account_type_liquidity","l10n_lt_account_chart_template"
"lt_acc_2712","","2712","2712 JAV doleriai","1","account.data_account_type_liquidity","l10n_lt_account_chart_template"
"lt_acc_2713","","2713","2713 Šveicarijos frankai","1","account.data_account_type_liquidity","l10n_lt_account_chart_template"
"lt_acc_2714","","2714","2714 Rusijos rubliai","1","account.data_account_type_liquidity","l10n_lt_account_chart_template"
"lt_acc_2716","","2716","2716 Kita valiuta (pagal rūšis)","1","account.data_account_type_liquidity","l10n_lt_account_chart_template"
"lt_acc_272","","272","272 Kasa","1","account.data_account_type_liquidity","l10n_lt_account_chart_template"
"lt_acc_2721","","2721","2721 Eurai","1","account.data_account_type_liquidity","l10n_lt_account_chart_template"
"lt_acc_2722","","2722","2722 JAV doleriai","1","account.data_account_type_liquidity","l10n_lt_account_chart_template"
"lt_acc_2723","","2723","2723 Šveicarijos frankai","1","account.data_account_type_liquidity","l10n_lt_account_chart_template"
"lt_acc_2724","","2724","2724 Rusijos rubliai","1","account.data_account_type_liquidity","l10n_lt_account_chart_template"
"lt_acc_2726","","2726","2726 Kita valiuta (pagal rūšis)","1","account.data_account_type_liquidity","l10n_lt_account_chart_template"
"lt_acc_273","","273","273 Pinigai kelyje","1","account.data_account_type_liquidity","l10n_lt_account_chart_template"
"lt_acc_2731","","2731","2731 Eurai","1","account.data_account_type_liquidity","l10n_lt_account_chart_template"
"lt_acc_2732","","2732","2732 JAV doleriai","1","account.data_account_type_liquidity","l10n_lt_account_chart_template"
"lt_acc_2733","","2733","2733 Šveicarijos frankai","1","account.data_account_type_liquidity","l10n_lt_account_chart_template"
"lt_acc_2734","","2734","2734 Rusijos rubliai","1","account.data_account_type_liquidity","l10n_lt_account_chart_template"
"lt_acc_2736","","2736","2736 Kita valiuta (pagal rūšis)","1","account.data_account_type_liquidity","l10n_lt_account_chart_template"
"lt_acc_274","","274","274 Pinigų ekvivalentai","1","account.data_account_type_liquidity","l10n_lt_account_chart_template"
"lt_acc_2741","","2741","2741 Čekiai","1","account.data_account_type_liquidity","l10n_lt_account_chart_template"
"lt_acc_2742","","2742","2742 Vekseliai","1","account.data_account_type_liquidity","l10n_lt_account_chart_template"
"lt_acc_2747","","2747","2747 Kiti likvidūs skolos vertybiniai popieriai","1","account.data_account_type_liquidity","l10n_lt_account_chart_template"
"lt_acc_277","Speciali sąskaita banke, skirta operacijoms su vertybiniais popieriais vykdyti.","277","277 Pinigai investicinėse sąskaitose","1","account.data_account_type_liquidity","l10n_lt_account_chart_template"
"lt_acc_278","","278","278 Atidaryti akredityvai","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_279","","279","279 Įšaldytos sąskaitos (-)","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_29","","29","29 ATEINANČIŲ LAIKOTARPIŲ SĄNAUDOS IR SUKAUPTOS PAJAMOS","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_291","","291","291 Ateinančių laikotarpių sąnaudos","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_292","","292","292 Sukauptos pajamos","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_3","","3","3 NUOSAVAS KAPITALAS","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_30","","30","30 KAPITALAS","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_301","","301","301 Įstatinis pasirašytasis kapitalas","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_3011","","3011","3011 Paprastosios akcijos","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_3012","","3012","3012 Privilegijuotosios akcijos","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_3013","","3013","3013 Darbuotojų akcijos","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_3014","","3014","3014 Pajai","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_302","","302","302 Pasirašytasis neapmokėtas kapitalas (-)","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_303","","303","303 Savos akcijos (pajai) (-)","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_305","","305","305 Įmonės savininko kapitalas","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_306","","306","306 Turtą, kuris pagal įstatymą gali būti tik valstybės nuosavybė, atitinkantis kapitalas","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_307","","307","307 Centralizuotai valdomą valstybės turtą atitinkantis kapitalas","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_308","","308","308 Savininkų įnašai","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_309","","309","309 Nesumokėti savininkų įnašai (-)","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_31","","31","31 AKCIJŲ PRIEDAI","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_311","Sąskaita naudojama akcijų emisijos kainos ir nominaliosios vertės skirtumui registruoti.","311","311 Visa akcijų priedų vertė","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_319","Sąskaita naudojama neapmokėtai akcijų priedų daliai registruoti.","319","319 Neapmokėta akcijų priedų dalis (-)","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_32","","32","32 PERKAINOJIMO REZERVAS (REZULTATAI)","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_321","","321","321 Ilgalaikio materialiojo turto perkainojimo rezultatas","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_322","","322","322 Finansinio turto perkainojimo rezultatas","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_33","","33","33 REZERVAI","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_331","","331","331 Privalomasis","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_332","","332","332 Savoms akcijoms supirkti","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_333","","333","333 Kiti rezervai","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_34","","34","34 NEPASKIRSTYTASIS PELNAS (NUOSTOLIAI)","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_341","","341","341 Ataskaitinių metų nepaskirstytasis pelnas (nuostoliai)","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_3411","Šioje sąskaitoje turėtų būti registruojamas ataskaitinio laikotarpio grynasis pelnas (nuostoliai), kuris apskaičiuotas pelno (nuostolių) ataskaitoje.","3411","3411 Pelno (nuostolių) ataskaitoje pripažintas ataskaitinių metų pelnas (nuostoliai)","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_3412","Šioje sąskaitų grupėje registruojamos ataskaitinio laikotarpio operacijos, kurių rezultatai fiksuojami tiesiogiai pelne (nuostoliuose) aplenkiant pajamų ir sąnaudų sąskaitas.","3412","3412 Pelno (nuostolių) ataskaitoje nepripažintas ataskaitinių metų pelnas (nuostoliai) ir jo skirstymai","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_34121","Savas akcijas pardavus už kitą kainą, negu jos buvo supirktos, susidaręs skirtumas pripažįstamas pelnu (nuostoliu).","34121","34121 Pelnas (nuostoliai) iš savų akcijų pardavimo","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_34122","Supirktas savas akcijas anuliavus, jų vertė (faktinė supirkimo kaina) priskiriama nuostoliams.","34122","34122 Savų akcijų anuliavimo nuostoliai","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_34123","    Ilgalaikio materialiojo turto apskaitoje taikant perkainotos vertės būdą, toks turtas periodiškai turi būti perkainojamas. Jeigu turtą perkainojus jo vertė padidėja, šiai sumai suformuojamas perkainojimo rezervas. Vėliau mažėjant perkainoto turto vertei (pvz., turtą nudėvint, nurašant, nukainojant ir pan.), analogiškai mažinamas ir perkainojimo rezervas bei tiesiogiai didinamas pelnas (nuostoliai): D 321 Ilgalaikio materialiojo turto perkainojimo rezultatas, K 34123 Pelnas dėl perkainojimo rezervo mažinimo","34123","34123 Pelnas dėl perkainojimo rezervo mažinimo","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_34124","Išleidžiant naują akcijų emisiją dėl to patiriamos išlaidos nepriskiriamos sąnaudoms, o registruojamos tiesiogiai pelne (nuostoliuose). Jeigu emituojant akcijas susidaro akcijų priedai, tai su emisija susijusiomis išlaidomis iš pradžių mažinami šie akcijų priedai. Jeigu akcijų priedų nėra arba jų sumos neužtenka, perviršiu mažinamas ataskaitinio laikotarpio pelnas (nuostoliai).","34124","34124 Išlaidos, tiesiogiai priskiriamos akcijų išleidimui","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_34125","Šioje sąskaitoje registruojami dividendai, kuriuos akcininkai paskiria dar nepasibaigus ataskaitiniam laikotarpiui iš šio tarpinio laikotarpio pelno.","34125","34125 Tarpiniai dividendai, skirti iš ataskaitinių metų pelno","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_34126","Šioje sąskaitoje registruojami pervedimai į privalomąjį rezervą, kuriuos akcininkai, įpareigoti ABĮ, paskiria dar nepasibaigus ataskaitiniam laikotarpiui iš šio tarpinio laikotarpio pelno.","34126","34126 Pervedimai į privalomąjį rezervą, skirti iš ataskaitinių metų pelno","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_34129","Sąskaitoje registruojami tų operacijų, kurios susijusios su  pačių akcininkų asmeninėmis reikmėmis, rezultatai. Šios sumos negali būti pripažįstamos sąnaudomis, kadangi operacijos sietinos su akcininkų asmeniniais poreikiais, bet ne su įmonės veikla. Pvz., iš įmonės lėšų apmokamos akcininko atostogų išlaidos.","34129","34129 Pelno (nuostolių) ataskaitoje nepripažintas ataskaitinių metų pelnas (nuostoliai) iš kitų sandorių","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_342","","342","342 Ankstesniųjų metų nepaskirstytasis pelnas (nuostoliai)","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_3421","Į šią sąskaitų grupę perkeliamas ankstesniais laikotarpiais uždirbtas ir nepaskirstytas pelnas (nuostoliai), kuris prieš tai buvo apskaitomas 3411 sąskaitoje.","3421","3421 Pelno (nuostolių) ataskaitoje pripažintas ankstesniųjų metų pelnas (nuostoliai)","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_34211","Šioje sąskaitoje apskaitomas 2009 m. pelno (nuostolių) ataskaitoje pripažintas nepaskirstytasis pelnas (nuostoliai).","34211","34211   2009 metų nepaskirstytasis pelnas (nuostoliai)","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_34212","Šioje sąskaitoje apskaitomas 2010 m. pelno (nuostolių) ataskaitoje pripažintas nepaskirstytasis pelnas (nuostoliai).","34212","34212   2010 metų nepaskirstytasis pelnas (nuostoliai)","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_34213","Šioje sąskaitoje apskaitomas 2011 m. pelno (nuostolių) ataskaitoje pripažintas nepaskirstytasis pelnas (nuostoliai).","34213","34213   2011 metų nepaskirstytasis pelnas (nuostoliai)","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_34214","Šioje sąskaitoje apskaitomas 2012 m. pelno (nuostolių) ataskaitoje pripažintas nepaskirstytasis pelnas (nuostoliai).","34214","34214   2012 metų nepaskirstytasis pelnas (nuostoliai)","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_34215","Šioje sąskaitoje apskaitomas 2013 m. pelno (nuostolių) ataskaitoje pripažintas nepaskirstytasis pelnas (nuostoliai).","34215","34215   2013 metų nepaskirstytasis pelnas (nuostoliai)","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_34216","Šioje sąskaitoje apskaitomas 2014 m. pelno (nuostolių) ataskaitoje pripažintas nepaskirstytasis pelnas (nuostoliai).","34216","34216  2014 metų nepaskirstytasis pelnas (nuostoliai)","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_3422","Į šią sąskaitų grupę perkeliamas ankstesniais laikotarpiais uždirbtas ir nepaskirstytas pelnas (nuostoliai), kuris prieš tai buvo apskaitomas 3412 sąskaitose.","3422","3422 Pelno (nuostolių) ataskaitoje nepripažintas ankstesniųjų metų pelnas (nuostoliai)","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_34221","Šioje sąskaitoje apskaitomas 2009 m. pelno (nuostolių) ataskaitoje nepripažintas nepaskirstytasis pelnas (nuostoliai).","34221","34221   2009 metų nepaskirstytasis pelnas (nuostoliai)","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_34222","Šioje sąskaitoje apskaitomas visas 2010 m. pelno (nuostolių) ataskaitoje nepripažintas nepaskirstytasis pelnas (nuostoliai).","34222","34222   2010 metų nepaskirstytasis pelnas (nuostoliai)","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_34223","Šioje sąskaitoje apskaitomas visas 2011 m. pelno (nuostolių) ataskaitoje nepripažintas nepaskirstytasis pelnas (nuostoliai).","34223","34223   2011 metų nepaskirstytasis pelnas (nuostoliai)","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_34224","Šioje sąskaitoje apskaitomas visas 2012 m. pelno (nuostolių) ataskaitoje nepripažintas nepaskirstytasis pelnas (nuostoliai).","34224","34224   2012 metų nepaskirstytasis pelnas (nuostoliai)","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_34225","Šioje sąskaitoje apskaitomas visas 2013 m. pelno (nuostolių) ataskaitoje nepripažintas nepaskirstytasis pelnas (nuostoliai).","34225","34225   2013 metų nepaskirstytasis pelnas (nuostoliai)","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_34226","Šioje sąskaitoje apskaitomas visas 2014 m. pelno (nuostolių) ataskaitoje nepripažintas nepaskirstytasis pelnas (nuostoliai).","34226","34226 2014 metų nepaskirstytasis pelnas (nuostoliai)","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_3423","Keičiant apskaitos politiką ir jos keitimo rezultatus apskaitoje atvaizduojant retrospektyviniu būdu, turi būti koreguojama praeitų ataskaitinių laikotarpių nepaskirstytojo pelno (nuostolių) suma.","3423","3423 Ankstesniųjų metų pelno (nuostolių) koregavimai","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_34231","Šioje sąskaitų grupėje apskaitomi visi lyginamojo laikotarpio nepaskirstytojo pelno (nuostolių) koregavimai, susidarę dėl retrospektyvinio būdo taikymo.","34231","34231 Lyginamojo laikotarpio nepaskirstytojo pelno (nuostolių) koregavimai","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_342311","Šioje sąskaitoje registruojami tie apskaitos politikos keitimo rezultatai, kurie priskiriami lyginamajam laikotarpiui (tai laikotarpis, kurio duomenys finansinėse ataskaitose pateikiami šalia ataskaitinio laikotarpio duomenų palyginimui).","342311","342311 Lyginamojo laikotarpio apskaitos politikos keitimo pelnas (nuostoliai)","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_342312","Šioje sąskaitoje registruojami tie esminių apskaitos klaidų taisymo rezultatai, kurie priskiriami lyginamajam laikotarpiui (tai laikotarpis, kurio duomenys finansinėse ataskaitose pateikiami šalia ataskaitinio laikotarpio duomenų palyginimui).","342312","342312 Lyginamojo laikotarpio esminių apskaitos klaidų taisymo pelnas (nuostoliai)","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_34232","Šioje sąskaitų grupėje apskaitomi visi ankstesniųjų už lyginamąjį laikotarpių nepaskirstytojo pelno (nuostolių) koregavimai, susidarę dėl retrospektyvinio būdo taikymo.","34232","34232 Ankstesniųjų už lyginamąjį laikotarpių nepaskirstytojo pelno (nuostolių) koregavimai","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_342321","Šioje sąskaitoje registruojami tie apskaitos politikos keitimo rezultatai, kurie priskiriami ankstesniesiems už lyginamąjį laikotarpiams (VAS įpareigoja finansinėse ataskaitose pateikti tik ataskaitinių metų ir vienerių praėjusių metų duomenis).","342321","342321 Ankstesniųjų už lyginamąjį laikotarpių apskaitos politikos keitimo pelnas (nuostoliai)","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_342322","Šioje sąskaitoje registruojami tie esminių apskaitos klaidų taisymo rezultatai, kurie priskiriami ankstesniesiems už lyginamąjį laikotarpiams (VAS įpareigoja finansinėse ataskaitose pateikti tik ataskaitinių metų ir vienerių praėjusių metų duomenis).","342322","342322 Ankstesniųjų už lyginamąjį laikotarpių esminių apskaitos klaidų taisymo pelnas (nuostoliai)","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_39","","39","39 SUVESTINĖS SĄSKAITOS","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_390","","390","390 Gamybos suvestinė","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_391","","391","391 Pajamų ir sąnaudų suvestinė","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_392","","392","392 Turto ir nuosavybės suvestinė","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_398","","398","398 Laukimo sąskaitos","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_3980","","3980","3980 Nustatytas turto trūkumas","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
